time,seconds_elapsed,dBFS
1724857060896000000,56.871,-31.719377517700195
1724857061002000000,56.976999755859374,-32.6960563659668
1724857061103000000,57.078,-33.59367370605469
1724857061208000000,57.183,-29.120954513549805
1724857061313000000,57.288,-27.460124969482422
1724857061418000000,57.39299975585938,-29.95055389404297
1724857061522000000,57.49699975585938,-31.775365829467773
1724857061626000000,57.60099975585938,-32.340415954589844
1724857061729000000,57.704,-31.263185501098633
1724857061834000000,57.808999755859375,-31.41887664794922
1724857061940000000,57.915,-32.95857620239258
1724857062045000000,58.02,-31.1829891204834
1724857062149000000,58.124,-32.68062210083008
1724857062251000000,58.226,-28.804845809936523
1724857062356000000,58.331,-30.287708282470703
1724857062461000000,58.436,-30.248964309692383
1724857062565000000,58.54,-32.438289642333984
1724857062670000000,58.645000244140626,-33.69865036010742
1724857062775000000,58.75,-27.95543670654297
1724857062879000000,58.854,-29.61247444152832
1724857062985000000,58.96,-32.140472412109375
1724857063088000000,59.063,-31.303701400756836
1724857063193000000,59.168,-32.102848052978516
1724857063294000000,59.26900024414063,-31.428699493408203
1724857063396000000,59.371,-26.364160537719727
1724857063501000000,59.476,-28.467647552490234
1724857063606000000,59.581000244140625,-30.989717483520508
1724857063706000000,59.680999755859375,-32.98725509643555
1724857063811000000,59.786,-31.602130889892578
1724857063916000000,59.891,-34.58692932128906
1724857064022000000,59.99700024414062,-32.8953857421875
1724857064126000000,60.10100024414062,-35.11479568481445
1724857064228000000,60.203,-33.55098342895508
1724857064333000000,60.308,-35.15286636352539
1724857064435000000,60.41,-32.77709197998047
1724857064537000000,60.512,-35.405731201171875
1724857064641000000,60.616,-28.298460006713867
1724857064746000000,60.720999755859374,-31.057598114013672
1724857064847000000,60.822,-28.043941497802734
1724857064950000000,60.92500024414063,-30.251102447509766
1724857065053000000,61.028,-28.8995304107666
1724857065157000000,61.132,-30.68871307373047
1724857065263000000,61.238,-30.532604217529297
1724857065367000000,61.342,-31.683218002319336
1724857065472000000,61.447,-31.59035301208496
1724857065577000000,61.552,-29.391427993774414
1724857065682000000,61.656999755859374,-31.98986053466797
1724857065787000000,61.762,-29.892175674438477
1724857065892000000,61.867,-28.035160064697266
1724857065998000000,61.97300024414063,-30.01273536682129
1724857066098000000,62.07299975585938,-32.61009979248047
1724857066203000000,62.178,-34.519649505615234
1724857066308000000,62.283,-33.68128967285156
1724857066413000000,62.388,-34.64889907836914
1724857066518000000,62.493000244140624,-31.15322494506836
1724857066623000000,62.598,-32.61703872680664
1724857066728000000,62.703,-32.721588134765625
1724857066834000000,62.808999755859375,-30.994199752807617
1724857066937000000,62.912,-32.69780349731445
1724857067043000000,63.018,-31.058250427246094
1724857067147000000,63.122,-33.17780303955078
1724857067251000000,63.226,-34.01163864135742
1724857067356000000,63.331,-30.756654739379883
1724857067460000000,63.435,-32.73706817626953
1724857067565000000,63.54,-32.854736328125
1724857067669000000,63.644,-29.848388671875
1724857067773000000,63.748,-32.61293029785156
1724857067878000000,63.853000244140624,-34.253135681152344
1724857067984000000,63.959,-34.653072357177734
1724857068085000000,64.06,-32.675697326660156
1724857068186000000,64.16099975585938,-28.30526351928711
1724857068291000000,64.266,-30.988534927368164
1724857068396000000,64.371,-33.040199279785156
1724857068501000000,64.476,-31.111068725585938
